cohort,age,sex,year,mortality,yld,N,subPops,prop0,prop1,prop2,prop3,prop4,mort_RR0,mort_RR1,mort_RR2,mort_RR3,mort_RR4,yld_RR0,yld_RR1,yld_RR2,yld_RR3,yld_RR4
18,93,female,2012,0.24116293135581857,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,94,female,2013,0.26178754541637994,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,95,female,2014,0.28363988720793293,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,96,female,2015,0.3066323856433557,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,97,female,2016,0.3306920423504861,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,98,female,2017,0.3556815063185489,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,99,female,2018,0.38144481089479937,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,100,female,2019,0.40776148407479246,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,101,female,2020,0.43440408560301996,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,102,female,2021,0.4610616254635209,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,103,female,2022,0.48738166013889306,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,104,female,2023,0.5129302153853715,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,105,female,2024,0.5372381025642754,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,106,female,2025,0.5238071500001685,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,107,female,2026,0.5107119712501643,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,108,female,2027,0.5107119712501643,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,109,female,2028,0.5107119712501643,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
18,110,female,2029,0.5107119712501643,0.47704897751423503,225.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,97,female,2011,0.37531909966515503,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,98,female,2012,0.4036809043549327,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,99,female,2013,0.4329209798318904,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,100,female,2014,0.46278910128377815,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,101,female,2015,0.49302713527829983,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,102,female,2016,0.5232821235405432,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,103,female,2017,0.5531540601233008,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,104,female,2018,0.5821504057405049,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,105,female,2019,0.6097386545108792,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,106,female,2020,0.5944951881481072,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,107,female,2021,0.5796328084444046,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,108,female,2022,0.5651419882332944,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,109,female,2023,0.551013438527462,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
19,110,female,2024,0.5372381025642754,0.47704897751423503,52.5,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,102,female,2011,0.5938993091038871,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,103,female,2012,0.6278024785415497,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,104,female,2013,0.6607118955728021,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,105,female,2014,0.6920231923800624,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,106,female,2015,0.6747226125705609,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,107,female,2016,0.6578545472562968,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,108,female,2017,0.6414081835748894,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,109,female,2018,0.6253729789855171,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
20,110,female,2019,0.6097386545108792,0.47704897751423503,18.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
21,107,female,2011,0.746632349033598,0.47704897751423503,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
21,108,female,2012,0.727966540307758,0.47704897751423503,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
21,109,female,2013,0.7097673768000641,0.47704897751423503,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
21,110,female,2014,0.6920231923800624,0.47704897751423503,3.75,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
22,2,male,2011,0.000340057813105,0.031281779180235995,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,3,male,2012,0.00026328554514795004,0.031281779180235995,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,4,male,2013,0.00019965221421677998,0.031281779180235995,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,5,male,2014,0.00014830936506608989,0.032161530118781,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,6,male,2015,0.00011748706260542529,0.032161530118781,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,7,male,2016,0.00010573782759962831,0.032161530118781,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,8,male,2017,0.0001030943819096376,0.032161530118781,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,9,male,2018,0.0001172710322539784,0.032161530118781,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,10,male,2019,0.0001306747428445951,0.035681590985661,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,11,male,2020,0.00015926302854787257,0.035681590985661,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,12,male,2021,0.00022516824102126006,0.035681590985661,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,13,male,2022,0.0003255461909924162,0.035681590985661,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,14,male,2023,0.00047247014790831126,0.035681590985661,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,15,male,2024,0.0006334813534131681,0.096099432010262,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,16,male,2025,0.0007791637579574591,0.096099432010262,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,17,male,2026,0.0008898053901323975,0.096099432010262,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,18,male,2027,0.0009651497572378304,0.096099432010262,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,19,male,2028,0.0009993999405364287,0.096099432010262,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,20,male,2029,0.0010062501829974518,0.111790178781946,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,21,male,2030,0.0009993999405364287,0.111790178781946,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,22,male,2031,0.0009856996614197896,0.111790178781946,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,23,male,2032,0.0009651497572378304,0.111790178781946,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,24,male,2033,0.000951450164096124,0.111790178781946,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,25,male,2034,0.0009377508453240065,0.12726744513977,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6678035390000001,1.500852654,1.3339017690000001,1.166950885,1.0,1.260250024,1.195187518,1.130125012,1.0650625059999999,1.0
22,26,male,2035,0.0009309012888242358,0.12726744513977,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6678035390000001,1.500852654,1.3339017690000001,1.166950885,1.0,1.260250024,1.195187518,1.130125012,1.0650625059999999,1.0
22,27,male,2036,0.0009240518009119027,0.12726744513977,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6678035390000001,1.500852654,1.3339017690000001,1.166950885,1.0,1.260250024,1.195187518,1.130125012,1.0650625059999999,1.0
22,28,male,2037,0.0009240518009119027,0.12726744513977,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6678035390000001,1.500852654,1.3339017690000001,1.166950885,1.0,1.260250024,1.195187518,1.130125012,1.0650625059999999,1.0
22,29,male,2038,0.0009309012888242358,0.12726744513977,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6678035390000001,1.500852654,1.3339017690000001,1.166950885,1.0,1.260250024,1.195187518,1.130125012,1.0650625059999999,1.0
22,30,male,2039,0.000951450164096124,0.12432163206810301,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6794949890000002,1.509621242,1.339747494,1.169873747,1.0,1.362907875,1.272180906,1.1814539370000001,1.090726969,1.0
22,31,male,2040,0.0009719996567014688,0.12432163206810301,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6794949890000002,1.509621242,1.339747494,1.169873747,1.0,1.362907875,1.272180906,1.1814539370000001,1.090726969,1.0
22,32,male,2041,0.001013100494061646,0.12432163206810301,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6794949890000002,1.509621242,1.339747494,1.169873747,1.0,1.362907875,1.272180906,1.1814539370000001,1.090726969,1.0
22,33,male,2042,0.001054203801201632,0.12432163206810301,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6794949890000002,1.509621242,1.339747494,1.169873747,1.0,1.362907875,1.272180906,1.1814539370000001,1.090726969,1.0
22,34,male,2043,0.0011158633933975465,0.12432163206810301,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6794949890000002,1.509621242,1.339747494,1.169873747,1.0,1.362907875,1.272180906,1.1814539370000001,1.090726969,1.0
22,35,male,2044,0.001191232666110657,0.129161638638681,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6971861030000002,1.522889577,1.3485930519999998,1.174296526,1.0,1.367834235,1.2758756759999998,1.183917117,1.091958559,1.0
22,36,male,2045,0.0012803161510498275,0.129161638638681,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6971861030000002,1.522889577,1.3485930519999998,1.174296526,1.0,1.367834235,1.2758756759999998,1.183917117,1.091958559,1.0
22,37,male,2046,0.001389973292400056,0.129161638638681,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6971861030000002,1.522889577,1.3485930519999998,1.174296526,1.0,1.367834235,1.2758756759999998,1.183917117,1.091958559,1.0
22,38,male,2047,0.0015133585929727534,0.129161638638681,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6971861030000002,1.522889577,1.3485930519999998,1.174296526,1.0,1.367834235,1.2758756759999998,1.183917117,1.091958559,1.0
22,39,male,2048,0.0016573362457377987,0.129161638638681,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6971861030000002,1.522889577,1.3485930519999998,1.174296526,1.0,1.367834235,1.2758756759999998,1.183917117,1.091958559,1.0
22,40,male,2049,0.001821919251900303,0.13258895550549799,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7210644519999998,1.540798339,1.360532226,1.180266113,1.0,1.288605858,1.216454393,1.144302929,1.072151464,1.0
22,41,male,2050,0.002007122481156803,0.13258895550549799,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7210644519999998,1.540798339,1.360532226,1.180266113,1.0,1.288605858,1.216454393,1.144302929,1.072151464,1.0
22,42,male,2051,0.0022198250829171123,0.13258895550549799,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7210644519999998,1.540798339,1.360532226,1.180266113,1.0,1.288605858,1.216454393,1.144302929,1.072151464,1.0
22,43,male,2052,0.0024463231370895175,0.13258895550549799,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7210644519999998,1.540798339,1.360532226,1.180266113,1.0,1.288605858,1.216454393,1.144302929,1.072151464,1.0
22,44,male,2053,0.002707232018148262,0.13258895550549799,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7210644519999998,1.540798339,1.360532226,1.180266113,1.0,1.288605858,1.216454393,1.144302929,1.072151464,1.0
22,45,male,2054,0.0029957208237747788,0.143654119278016,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7513863180000002,1.563539738,1.375693159,1.1878465790000001,1.0,1.223248575,1.1674364309999998,1.111624287,1.0558121440000001,1.0
22,46,male,2055,0.003304951050412489,0.143654119278016,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7513863180000002,1.563539738,1.375693159,1.1878465790000001,1.0,1.223248575,1.1674364309999998,1.111624287,1.0558121440000001,1.0
22,47,male,2056,0.003641827472189833,0.143654119278016,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7513863180000002,1.563539738,1.375693159,1.1878465790000001,1.0,1.223248575,1.1674364309999998,1.111624287,1.0558121440000001,1.0
22,48,male,2057,0.003999510531427843,0.143654119278016,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7513863180000002,1.563539738,1.375693159,1.1878465790000001,1.0,1.223248575,1.1674364309999998,1.111624287,1.0558121440000001,1.0
22,49,male,2058,0.004384916958748437,0.143654119278016,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.7513863180000002,1.563539738,1.375693159,1.1878465790000001,1.0,1.223248575,1.1674364309999998,1.111624287,1.0558121440000001,1.0
22,50,male,2059,0.004791205212069812,0.159401838736362,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.788478153,1.591358615,1.394239077,1.197119538,1.0,1.188205932,1.141154449,1.094102966,1.047051483,1.0
22,51,male,2060,0.00521841239124093,0.159401838736362,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.788478153,1.591358615,1.394239077,1.197119538,1.0,1.188205932,1.141154449,1.094102966,1.047051483,1.0
22,52,male,2061,0.005673474704508162,0.159401838736362,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.788478153,1.591358615,1.394239077,1.197119538,1.0,1.188205932,1.141154449,1.094102966,1.047051483,1.0
22,53,male,2062,0.006142643641788049,0.159401838736362,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.788478153,1.591358615,1.394239077,1.197119538,1.0,1.188205932,1.141154449,1.094102966,1.047051483,1.0
22,54,male,2063,0.006632854862621983,0.159401838736362,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.788478153,1.591358615,1.394239077,1.197119538,1.0,1.188205932,1.141154449,1.094102966,1.047051483,1.0
22,55,male,2064,0.007157977590139831,0.19664784826816198,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.8327451680000002,1.624558876,1.416372584,1.208186292,1.0,1.273231715,1.204923786,1.1366158579999999,1.0683079290000002,1.0
22,56,male,2065,0.007711174224029541,0.19664784826816198,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.8327451680000002,1.624558876,1.416372584,1.208186292,1.0,1.273231715,1.204923786,1.1366158579999999,1.0683079290000002,1.0
22,57,male,2066,0.008299436271516056,0.19664784826816198,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.8327451680000002,1.624558876,1.416372584,1.208186292,1.0,1.273231715,1.204923786,1.1366158579999999,1.0683079290000002,1.0
22,58,male,2067,0.008943644261181867,0.19664784826816198,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.8327451680000002,1.624558876,1.416372584,1.208186292,1.0,1.273231715,1.204923786,1.1366158579999999,1.0683079290000002,1.0
22,59,male,2068,0.009630081401559324,0.19664784826816198,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.8327451680000002,1.624558876,1.416372584,1.208186292,1.0,1.273231715,1.204923786,1.1366158579999999,1.0683079290000002,1.0
22,60,male,2069,0.010386653230652201,0.238371418343197,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6643255069999998,1.49824413,1.332162753,1.166081377,1.0,1.2631301129999999,1.197347584,1.131565056,1.065782528,1.0
22,61,male,2070,0.01120663870886574,0.238371418343197,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6643255069999998,1.49824413,1.332162753,1.166081377,1.0,1.2631301129999999,1.197347584,1.131565056,1.065782528,1.0
22,62,male,2071,0.012097227352258877,0.238371418343197,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6643255069999998,1.49824413,1.332162753,1.166081377,1.0,1.2631301129999999,1.197347584,1.131565056,1.065782528,1.0
22,63,male,2072,0.013072638214339278,0.238371418343197,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6643255069999998,1.49824413,1.332162753,1.166081377,1.0,1.2631301129999999,1.197347584,1.131565056,1.065782528,1.0
22,64,male,2073,0.014147199136919095,0.238371418343197,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.6643255069999998,1.49824413,1.332162753,1.166081377,1.0,1.2631301129999999,1.197347584,1.131565056,1.065782528,1.0
22,65,male,2074,0.015335366319085586,0.266623177378695,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.538447462,1.403835596,1.2692237309999999,1.134611865,1.0,1.20335978,1.152519835,1.10167989,1.050839945,1.0
22,66,male,2075,0.01665875596984018,0.266623177378695,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.538447462,1.403835596,1.2692237309999999,1.134611865,1.0,1.20335978,1.152519835,1.10167989,1.050839945,1.0
22,67,male,2076,0.01813219809676873,0.266623177378695,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.538447462,1.403835596,1.2692237309999999,1.134611865,1.0,1.20335978,1.152519835,1.10167989,1.050839945,1.0
22,68,male,2077,0.019777781055220673,0.266623177378695,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.538447462,1.403835596,1.2692237309999999,1.134611865,1.0,1.20335978,1.152519835,1.10167989,1.050839945,1.0
22,69,male,2078,0.021610861705416828,0.266623177378695,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.538447462,1.403835596,1.2692237309999999,1.134611865,1.0,1.20335978,1.152519835,1.10167989,1.050839945,1.0
22,70,male,2079,0.023654182843134492,0.303527619112585,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.414072236,1.310554177,1.207036118,1.103518059,1.0,1.1586547520000001,1.118991064,1.079327376,1.0396636879999999,1.0
22,71,male,2080,0.025916723322490384,0.303527619112585,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.414072236,1.310554177,1.207036118,1.103518059,1.0,1.1586547520000001,1.118991064,1.079327376,1.0396636879999999,1.0
22,72,male,2081,0.02842203569093533,0.303527619112585,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.414072236,1.310554177,1.207036118,1.103518059,1.0,1.1586547520000001,1.118991064,1.079327376,1.0396636879999999,1.0
22,73,male,2082,0.03117276888161831,0.303527619112585,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.414072236,1.310554177,1.207036118,1.103518059,1.0,1.1586547520000001,1.118991064,1.079327376,1.0396636879999999,1.0
22,74,male,2083,0.03418623877823295,0.303527619112585,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.414072236,1.310554177,1.207036118,1.103518059,1.0,1.1586547520000001,1.118991064,1.079327376,1.0396636879999999,1.0
22,75,male,2084,0.03745865741242556,0.35462268074967696,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.292421252,1.2193159390000001,1.146210626,1.073105313,1.0,1.143699414,1.10777456,1.071849707,1.035924853,1.0
22,76,male,2085,0.040993693339654386,0.35462268074967696,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.292421252,1.2193159390000001,1.146210626,1.073105313,1.0,1.143699414,1.10777456,1.071849707,1.035924853,1.0
22,77,male,2086,0.0448099620012846,0.35462268074967696,46400.0,5,0.2,0.2,0.2,0.2,0.2,1.292421252,1.2193159390000001,1.146210626,1.073105313,1.0,1.143699414,1.10777456,1.071849707,1.035924853,1.0
